"","X","position","company","location","date","source","url","query","experience","computer.science","engineering","phd","bachelor","quantitative","physics","statistics","bioinformatics","master","software.engineering","econometrics","b2b","python","java","c","r","programming","matlab","sql","sas","unix","shell","ruby","perl","scala","javascript","tableau","spss","d3","machine.learning","visualization","algorithm","predictive.modelling","data.mining","optimization","database","classification","statistical","natural.language","project.management","hypotheses","web","distributed","communication","marketing","big.data","spark","hadoop","hive","nosql","mapreduce","zookeeper","pig","mahout","hbase","cloud","maths","degree","business","programming.1","stat","statlang","system","visualization.1","bigdataskills","database.1","ml","res"
"1212",1013,"Business Analyst - (Job Number: 91840)","Ciber","Rochester, MN","07/13/2016","monster","http://job-openings.monster.com/monster/debfbc5f-779a-413d-bd51-7dafb225e280?mescoid=1300087001001&jobPosition=10","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.78798199416509,0,0,0,0,0,0,0,0,1
"1213",1014,"Business / Financial Analyst II (Net)","Avacend, Inc.","Bedminster, NJ, 07921","07/13/2016","monster","http://job-openings.monster.com/monster/839ad0a9-2809-4232-8bc2-f03ee55137f7?mescoid=1300108001001&jobPosition=11","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,2.58620322732407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,2.58620322732407,0,0,0,0,2.51654012945688,0,1
"1215",1016,"Sr Business Analyst","New Light Technologies, Inc.","Washington, DC","07/13/2016","monster","http://job-openings.monster.com/monster/2ce00f58-1b0c-4dec-a303-eafdefd9ee93?mescoid=1300087001001&jobPosition=13","businessanalyst",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58620322732407,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.40670189873108,2.58620322732407,0,2.46420887136255,2.46420887136255,0,2.43424564798511,0,1
"1216",1017,"Business Analyst with Database","TEKsystems, Inc","Philadelphia, PA","07/13/2016","monster","http://job-openings.monster.com/monster/1f33316f-6ceb-4f61-8170-98bf9b3f9a0b?mescoid=1300087001001&jobPosition=14","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,3.85337495572708,0,0,2.85609781406256,0,0,0,2.43424564798511,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,11.2637065485331,5.70273938713067,0,0,2.46420887136255,2.46420887136255,2.84664157306811,2.43424564798511,0,1
"1217",1018,"Technical Business Analyst (G)","OGE Energy Corp.","Oklahoma City, OK, 73102","07/13/2016","monster","http://job-openings.monster.com/monster/10ce6066-9993-49a0-9f94-6f7bb41d977e?mescoid=1500144001001&jobPosition=15","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92555564317258,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.54029904043303,0,0,0,2.92555564317258,0,0,0,1
"1218",1019,"Business Analyst (Bilingual: Portuguese & English) (128304)","Johns Hopkins HealthCare","Baltimore, MD","07/13/2016","monster","http://job-openings.monster.com/monster/75ef57f6-2a3a-43a9-a58f-9a855cfd6d03?mescoid=1300087001001&jobPosition=16","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.85609781406256,0,0,0,0,0,0,0,1
"1220",1021,"Business Analyst - Salesforce Admin   *","RR Donnelley","Warrenville, IL, 60555-3521","07/13/2016","monster","http://job-openings.monster.com/monster/25a1bfd3-4073-4534-bc58-c1d90a5d9f06?mescoid=1300087001001&jobPosition=18","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,4.92744659576322,0,0,0,0,0,2.92877265404458,0,0,1
"1221",1022,"Business Analyst- Warranty/Service Contracts","Acelity","San Antonio, TX, 78249","07/13/2016","monster","http://job-openings.monster.com/monster/9811621d-3275-49d3-af73-f7f5a2f2f9e0?mescoid=1300087001001&jobPosition=19","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.84664157306811,0,0,0,0,2.84664157306811,0,0,1
"1222",1023,"Business  Analyst","Great-West Corporate","Denver (DTC), CO, 80111","07/13/2016","monster","http://job-openings.monster.com/monster/7a448769-6d79-4c1e-b070-dd35762d0d94?mescoid=1300087001001&jobPosition=20","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,4.94700093916411,0,0,0,0,0,0,0,1
"1224",1025,"Business Analyst - Internal Audit","SouthwestÂ Airlines","Dallas, TX","07/13/2016","monster","http://job-openings.monster.com/monster/6b970f09-90bd-4225-9324-6ad0ad4d8128?mescoid=1300087001001&jobPosition=22","businessanalyst",NA,0,0,0,0,0,0,2.61345014246493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,0,2.13946460159813,0,5.23797578997353,0,0,0,0,2.51654012945688,0,1
"1225",1026,"DHSR Expert Business Analyst (Job ID: 465906)","Computer Consultants International, Inc.","Raleigh, NC","07/13/2016","monster","http://job-openings.monster.com/monster/052bd052-96c9-43c3-8f33-d82e907e2860?mescoid=1300093001001&jobPosition=23","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1226",1027,"Jr. Business Analyst","Annik Inc.","Bellevue, WA","07/13/2016","monster","http://job-openings.monster.com/monster/ed21039e-3da4-4f25-a78d-082b2e1382c7?mescoid=1300087001001&jobPosition=24","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.38694061350115,0,0,0,0,2.84664157306811,0,0,1
"1227",1028,"Senior Business Analyst","Allscripts","Burlington, MA, 01803","07/13/2016","monster","http://job-openings.monster.com/monster/ca27d5db-6c44-432b-81b7-b623e6e688a1?mescoid=1300087001001&jobPosition=25","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.84664157306811,0,2.74893052482177,0,0,2.84664157306811,0,0,1
"1228",1029,"Business Analyst: PM Optimization Solutions","eClinicalWorks","westborough, MA","07/13/2016","monster","http://job-openings.monster.com/monster/94030a9f-454d-47ce-b8b8-b9c3199c2f3b?mescoid=1300087001001&jobPosition=26","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,2.92395603001279,0,0,0,0,0,2.92395603001279,1
"1229",1030,"Business Analyst (temporary)","New York Power Authority","Lewiston, NY, 14092","07/13/2016","monster","http://job-openings.monster.com/monster/83d7fb44-9d2f-4043-b7c8-f3354afc2f56?mescoid=1300087001001&jobPosition=27","businessanalyst",NA,2.54029904043303,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.54029904043303,0,2.74893052482177,2.46420887136255,2.46420887136255,0,0,0,1
"1230",1031,"Business Analyst","TEKsystems, Inc","Acworth, GA","07/13/2016","monster","http://job-openings.monster.com/monster/5d124a0f-8056-4f6f-a4a1-f0f73f21fdec?mescoid=1300087001001&jobPosition=28","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,2.46420887136255,2.46420887136255,0,2.43424564798511,0,1
"1232",1033,"Business Analyst- Warranty/Service Contracts","Acelity","San Antonio, TX, 78249","07/13/2016","monster","http://job-openings.monster.com/monster/9811621d-3275-49d3-af73-f7f5a2f2f9e0?mescoid=1300087001001&jobPosition=1","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.84664157306811,0,0,0,0,2.84664157306811,0,0,1
"1233",1034,"Business  Analyst","Great-West Corporate","Denver (DTC), CO, 80111","07/13/2016","monster","http://job-openings.monster.com/monster/7a448769-6d79-4c1e-b070-dd35762d0d94?mescoid=1300087001001&jobPosition=2","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,4.94700093916411,0,0,0,0,0,0,0,1
"1235",1036,"Business Analyst - Internal Audit","SouthwestÂ Airlines","Dallas, TX","07/13/2016","monster","http://job-openings.monster.com/monster/6b970f09-90bd-4225-9324-6ad0ad4d8128?mescoid=1300087001001&jobPosition=4","businessanalyst",NA,0,0,0,0,0,0,2.61345014246493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,0,2.13946460159813,0,5.23797578997353,0,0,0,0,2.51654012945688,0,1
"1236",1037,"DHSR Expert Business Analyst (Job ID: 465906)","Computer Consultants International, Inc.","Raleigh, NC","07/13/2016","monster","http://job-openings.monster.com/monster/052bd052-96c9-43c3-8f33-d82e907e2860?mescoid=1300093001001&jobPosition=5","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1237",1038,"Jr. Business Analyst","Annik Inc.","Bellevue, WA","07/13/2016","monster","http://job-openings.monster.com/monster/ed21039e-3da4-4f25-a78d-082b2e1382c7?mescoid=1300087001001&jobPosition=6","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.38694061350115,0,0,0,0,2.84664157306811,0,0,1
"1238",1039,"Senior Business Analyst","Allscripts","Burlington, MA, 01803","07/13/2016","monster","http://job-openings.monster.com/monster/ca27d5db-6c44-432b-81b7-b623e6e688a1?mescoid=1300087001001&jobPosition=7","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.84664157306811,0,2.74893052482177,0,0,2.84664157306811,0,0,1
"1239",1040,"Business Analyst: PM Optimization Solutions","eClinicalWorks","westborough, MA","07/13/2016","monster","http://job-openings.monster.com/monster/94030a9f-454d-47ce-b8b8-b9c3199c2f3b?mescoid=1300087001001&jobPosition=8","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,2.92395603001279,0,0,0,0,0,2.92395603001279,1
"1240",1041,"Business Analyst (temporary)","New York Power Authority","Lewiston, NY, 14092","07/13/2016","monster","http://job-openings.monster.com/monster/83d7fb44-9d2f-4043-b7c8-f3354afc2f56?mescoid=1300087001001&jobPosition=9","businessanalyst",NA,2.54029904043303,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.54029904043303,0,2.74893052482177,2.46420887136255,2.46420887136255,0,0,0,1
"1241",1042,"Business Analyst","TEKsystems, Inc","Acworth, GA","07/13/2016","monster","http://job-openings.monster.com/monster/5d124a0f-8056-4f6f-a4a1-f0f73f21fdec?mescoid=1300087001001&jobPosition=10","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,2.46420887136255,2.46420887136255,0,2.43424564798511,0,1
"1243",1044,"Business Analyst","Bachrach","Manhattan, NY, 10018","07/13/2016","monster","http://job-openings.monster.com/monster/5695134b-2f57-44e3-ae5c-619e32c99f0f?mescoid=1300087001001&jobPosition=13","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,2.92395603001279,0,0,0,0,2.43424564798511,2.92395603001279,1
"1245",1046,"Taxonomy Busness Analyst","TEKsystems, Inc","Salt Lake City, UT","07/13/2016","monster","http://job-openings.monster.com/monster/064fa792-137f-4466-bcef-be194fc7e8d9?mescoid=1300087001001&jobPosition=15","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"1246",1047,"IT Business Analyst","Frontier Communications","RICHARDSON, TX, 75082","07/13/2016","monster","http://job-openings.monster.com/monster/9629b00a-8461-4bda-9575-238eb070fb19?mescoid=1500123001001&jobPosition=16","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,0,0,2.74893052482177,0,0,0,0,0,1
"1247",1048,"IT Business Analyst","New York Power Authority","White Plains, NY, 10601","07/13/2016","monster","http://job-openings.monster.com/monster/3423c940-a0cb-4aee-8ffa-1396e37c2221?mescoid=1500123001001&jobPosition=17","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,0,0,0,0,0,0,0,0,1
"1248",1049,"IT Business Analyst II","Raley's","West Sacramento, CA, 95605","07/13/2016","monster","http://job-openings.monster.com/monster/05d4c7cc-769e-49ee-8529-cbebb83c9d66?mescoid=1500123001001&jobPosition=18","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.54029904043303,0,0,0,0,0,0,0,1
"1249",1050,"SAP Business Analyst III - QM","Perrigo","Allegan, MI, 49010","07/13/2016","monster","http://job-openings.monster.com/monster/d524fcad-7e1a-463c-b570-614f39a24c54?mescoid=1500123001001&jobPosition=19","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1250",1051,"E-Commerce Business Analyst","Gander Mountain","St Paul (Base Camp), MN","07/13/2016","monster","http://job-openings.monster.com/monster/874a74d5-548a-423a-8ca8-e343381ef70d?mescoid=1500146001001&jobPosition=20","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"1251",1052,"Business/Systems Analyst III - 16-00764","Tech One IT","Fort Worth, TX","07/13/2016","monster","http://job-openings.monster.com/monster/5b47544f-feda-42ac-b0e5-401b15067944?mescoid=1500123001001&jobPosition=21","businessanalyst",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,4.94700093916411,0,0,0,0,0,0,0,1
"1252",1053,"AEM - Sr Business Analyst or Product Manager","Starpoint Solutions","Atlanta, GA","07/13/2016","monster","http://job-openings.monster.com/monster/4f66ca0d-dd44-48e2-a50e-67cd224e95e8?mescoid=1300087001001&jobPosition=22","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"1253",1054,"CRM Business Analyst (Remote)","Winning Edge Solutions LLC","Washington, DC","07/13/2016","monster","http://job-openings.monster.com/monster/df054123-6bdd-4eb6-b401-c513e52a9c1f?mescoid=1500123001001&jobPosition=23","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,2.54029904043303,0,0,0,0,2.92877265404458,0,0,1
"1254",1055,"IT Business Analyst - (Job Number: 91843)","Ciber","Arlington, VA","07/13/2016","monster","http://job-openings.monster.com/monster/65ecc9d9-9767-4e41-ac19-0ca832a22889?mescoid=1500123001001&jobPosition=24","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1255",1056,"IT Business Analyst II","MedSynergies","Irving, TX, 75038","07/13/2016","monster","http://job-openings.monster.com/monster/e3879a92-ec9c-4652-b796-dcd3993571cc?mescoid=1500123001001&jobPosition=25","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,0,0,2.74893052482177,0,0,0,0,0,1
"1256",1057,"Business Intelligence Business Analyst - (Job Number: 1601415)","Hartford Financial Services Group","Radnor, PA","07/13/2016","monster","http://job-openings.monster.com/monster/7aae634a-a274-4971-9e86-0e3716e4fb4e?mescoid=1500144001001&jobPosition=26","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,0,0,0,2.43424564798511,0,1
"1257",1058,"IT Business Analyst/project Coordinator","University of California","Davis, CA, 95616","07/13/2016","monster","http://job-openings.monster.com/monster/4afe204f-5d4f-4de6-b69f-3c689c0c4a4e?mescoid=1500123001001&jobPosition=27","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,0,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"1258",1059,"SAP BPC Business Analyst III","Home Office - Dawn Food Prod. (0002)","Jackson, MI","07/13/2016","monster","http://job-openings.monster.com/monster/0c791b20-c967-48f0-af7a-4d6e64b3e08f?mescoid=1500123001001&jobPosition=28","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.54029904043303,0,0,0,0,0,0,0,1
"1260",1061,"Sr. IT Business Analyst","TEKsystems, Inc","Mason, OH","07/13/2016","monster","http://job-openings.monster.com/monster/474e5bc1-fb71-4928-9902-6294bd4c447c?mescoid=1500123001001&jobPosition=30","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1262",1063,"Sr. IT Business Analyst","TEKsystems, Inc","Mason, OH","07/13/2016","monster","http://job-openings.monster.com/monster/474e5bc1-fb71-4928-9902-6294bd4c447c?mescoid=1500123001001&jobPosition=2","businessanalyst",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"1263",1064,"Business Process Analyst II","Aflac","Columbus, GA","07/13/2016","monster","http://job-openings.monster.com/monster/344007d6-5380-40cf-a601-0e7eceb5432a?mescoid=1300087001001&jobPosition=3","businessanalyst",NA,2.54029904043303,0,0,2.38724908530888,0,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,2.58620322732407,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.54029904043303,5.199653369789,0,0,0,0,2.51654012945688,0,2
"1264",1065,"Business Process Analyst","UBM","New York, NY, 10121","07/13/2016","monster","http://job-openings.monster.com/monster/058132b2-cfc3-43f4-8df1-2f0ae3d28dcc?mescoid=1300087001001&jobPosition=4","businessanalyst",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,0,2.92395603001279,0,0,0,0,0,2.92395603001279,1
